"Date","Time","Open","High","Low","Close","Vol","OI","FastEMA","SlowEMA","MACD","MACDAvg","MACDDiff","ZeroLine","Momentum","ZeroLine","FastAvg","MedAvg","SlowAvg","Vol","VolAvg","OBV","AccDst-PrVol","ADX","TrigLevel","RSI","OverBot","OverSld","UpperBand","LowerBand","MidLine","ATR","PLOT1"
12/27/2021,19:30,5060.50,5061.50,5060.25,5061.00,207,202,5061.67,5061.83,-0.16,0.20,-0.36,0.00,-0.50,0.00,5061.98,5044.40,5025.42,409.00,728.71,1504400.00,863411.46,15.96,20.00,47.19,70.00,30.00,5065.48,5059.25,5062.36,1.88,5060.75
12/27/2021,19:40,5061.00,5062.25,5061.00,5062.00,444,311,5061.72,5061.85,-0.12,0.13,-0.25,0.00,-0.50,0.00,5062.15,5044.93,5025.69,755.00,714.14,1505155.00,864015.46,15.01,20.00,50.78,70.00,30.00,5065.48,5059.25,5062.36,1.73,5061.00
12/27/2021,19:50,5062.25,5063.25,5062.00,5063.00,297,218,5061.92,5061.93,-0.01,0.10,-0.11,0.00,1.25,0.00,5062.29,5045.48,5025.98,515.00,689.43,1505670.00,864324.46,14.42,20.00,54.14,70.00,30.00,5065.15,5059.37,5062.26,1.68,5062.00
12/27/2021,20:00,5063.25,5063.25,5062.25,5062.75,168,182,5062.05,5061.99,0.06,0.09,-0.04,0.00,0.00,0.00,5062.44,5046.00,5026.26,350.00,628.64,1505320.00,864149.46,13.86,20.00,53.16,70.00,30.00,5064.99,5059.41,5062.20,1.61,5063.00
12/27/2021,20:10,5062.50,5062.75,5061.75,5062.25,146,233,5062.08,5062.01,0.07,0.09,-0.02,0.00,0.00,0.00,5062.56,5046.53,5026.54,379.00,597.36,1504941.00,864054.71,12.97,20.00,51.17,70.00,30.00,5064.61,5059.54,5062.08,1.57,5062.75
12/27/2021,20:20,5062.50,5063.25,5062.25,5063.00,136,81,5062.22,5062.08,0.14,0.10,0.04,0.00,3.50,0.00,5062.65,5047.06,5026.81,217.00,529.86,1505158.00,864163.21,12.50,20.00,53.95,70.00,30.00,5063.89,5059.98,5061.94,1.41,5062.25
12/27/2021,20:30,5063.00,5063.50,5062.25,5063.50,451,220,5062.42,5062.19,0.23,0.12,0.10,0.00,2.75,0.00,5062.75,5047.58,5027.10,671.00,537.00,1505829.00,864431.61,12.24,20.00,55.76,70.00,30.00,5063.77,5060.05,5061.91,1.38,5063.00
12/27/2021,20:40,5063.50,5064.50,5063.25,5063.50,345,309,5062.58,5062.29,0.30,0.16,0.14,0.00,2.25,0.00,5062.85,5048.12,5027.39,654.00,509.00,1505829.00,864431.61,12.68,20.00,55.76,70.00,30.00,5063.96,5059.99,5061.98,1.23,5063.50
12/27/2021,20:50,5063.50,5063.75,5063.25,5063.25,113,197,5062.69,5062.36,0.33,0.19,0.14,0.00,1.50,0.00,5062.88,5048.64,5027.68,310.00,467.57,1505519.00,864276.61,13.09,20.00,54.52,70.00,30.00,5064.10,5060.02,5062.06,1.16,5063.50
12/27/2021,21:00,5063.25,5063.50,5062.75,5063.25,198,174,5062.77,5062.42,0.35,0.22,0.13,0.00,1.75,0.00,5062.94,5049.17,5027.97,372.00,455.43,1505519.00,864276.61,12.99,20.00,54.52,70.00,30.00,5064.20,5060.00,5062.10,1.13,5063.25
12/27/2021,21:10,5063.00,5063.00,5062.25,5063.00,202,150,5062.81,5062.47,0.34,0.25,0.09,0.00,0.75,0.00,5063.07,5049.71,5028.26,352.00,442.50,1505167.00,864276.61,12.43,20.00,53.15,70.00,30.00,5064.29,5060.03,5062.16,1.11,5063.25
12/27/2021,21:20,5063.00,5064.25,5062.75,5063.50,309,173,5062.91,5062.54,0.37,0.27,0.10,0.00,2.75,0.00,5063.19,5050.25,5028.55,482.00,457.86,1505649.00,864437.28,12.83,20.00,55.56,70.00,30.00,5064.39,5060.01,5062.20,1.14,5063.00
12/27/2021,21:30,5063.75,5064.00,5062.75,5063.25,133,146,5062.97,5062.60,0.37,0.29,0.08,0.00,2.25,0.00,5063.35,5050.80,5028.84,279.00,448.07,1505370.00,864325.68,13.19,20.00,54.06,70.00,30.00,5064.49,5060.01,5062.25,1.14,5063.50
12/27/2021,21:40,5063.25,5065.25,5063.00,5065.25,371,188,5063.32,5062.79,0.53,0.34,0.19,0.00,3.25,0.00,5063.56,5051.35,5029.14,559.00,450.29,1505929.00,864822.57,14.33,20.00,62.72,70.00,30.00,5064.77,5060.31,5062.54,1.18,5063.25
12/27/2021,21:50,5065.50,5065.75,5064.75,5065.50,249,238,5063.65,5062.99,0.66,0.40,0.26,0.00,2.50,0.00,5063.71,5051.90,5029.43,487.00,455.86,1506416.00,864822.57,15.66,20.00,63.64,70.00,30.00,5065.20,5060.35,5062.77,1.16,5065.25
12/27/2021,22:00,5065.50,5067.00,5065.50,5067.00,578,342,5064.17,5063.29,0.88,0.50,0.38,0.00,4.25,0.00,5063.90,5052.44,5029.74,920.00,467.64,1507336.00,865742.57,17.51,20.00,68.65,70.00,30.00,5066.00,5060.12,5063.06,1.18,5065.50
12/27/2021,22:10,5067.25,5068.00,5064.50,5064.50,819,815,5064.22,5063.38,0.84,0.57,0.27,0.00,2.25,0.00,5063.94,5052.95,5030.02,1634.00,547.57,1505702.00,864458.71,19.23,20.00,55.04,70.00,30.00,5066.14,5060.26,5063.20,1.34,5067.00
12/27/2021,22:20,5064.50,5065.75,5063.75,5064.75,294,281,5064.30,5063.48,0.82,0.62,0.20,0.00,1.75,0.00,5063.87,5053.42,5030.31,575.00,563.64,1506277.00,864530.58,20.00,20.00,55.98,70.00,30.00,5066.27,5060.46,5063.36,1.41,5064.50
12/27/2021,22:30,5064.50,5066.50,5064.25,5066.25,225,157,5064.60,5063.69,0.91,0.68,0.24,0.00,2.75,0.00,5063.83,5053.92,5030.59,382.00,563.86,1506659.00,864827.70,21.12,20.00,61.22,70.00,30.00,5066.68,5060.45,5063.56,1.50,5064.75
12/27/2021,22:40,5066.50,5066.75,5065.50,5066.00,238,133,5064.82,5063.86,0.96,0.73,0.23,0.00,2.50,0.00,5063.78,5054.43,5030.87,371.00,574.86,1506288.00,864679.30,22.29,20.00,59.94,70.00,30.00,5066.83,5060.82,5063.83,1.52,5066.25
12/27/2021,22:50,5066.25,5066.75,5065.75,5065.75,174,330,5064.96,5064.00,0.96,0.78,0.18,0.00,2.50,0.00,5063.73,5054.92,5031.14,504.00,562.93,1505784.00,864427.30,23.37,20.00,58.62,70.00,30.00,5066.88,5061.24,5064.06,1.50,5066.00
12/27/2021,23:00,5066.00,5067.50,5065.25,5067.00,281,162,5065.27,5064.22,1.05,0.83,0.22,0.00,3.75,0.00,5063.68,5055.41,5031.43,443.00,547.86,1506227.00,864624.18,24.78,20.00,63.00,70.00,30.00,5067.24,5061.38,5064.31,1.57,5065.75
12/27/2021,23:10,5067.00,5067.50,5064.75,5066.00,385,323,5065.39,5064.35,1.03,0.87,0.16,0.00,3.00,0.00,5063.65,5055.90,5031.70,708.00,576.29,1505519.00,864366.73,25.47,20.00,57.73,70.00,30.00,5067.41,5061.51,5064.46,1.73,5067.00
12/27/2021,23:20,5065.75,5066.75,5065.25,5065.75,198,205,5065.44,5064.46,0.99,0.90,0.09,0.00,2.25,0.00,5063.60,5056.38,5031.96,403.00,578.50,1505116.00,864366.73,26.11,20.00,56.46,70.00,30.00,5067.50,5061.72,5064.61,1.79,5066.00
12/27/2021,23:30,5065.50,5065.75,5064.25,5064.50,143,180,5065.30,5064.46,0.84,0.88,-0.05,0.00,1.25,0.00,5063.56,5056.82,5032.24,323.00,576.43,1504793.00,864151.40,25.52,20.00,50.47,70.00,30.00,5067.41,5062.04,5064.73,1.82,5065.75
12/27/2021,23:40,5064.50,5064.50,5062.50,5062.50,273,411,5064.87,5064.31,0.55,0.82,-0.27,0.00,-2.75,0.00,5063.48,5057.26,5032.49,684.00,590.86,1504109.00,863467.40,24.01,20.00,42.67,70.00,30.00,5067.46,5061.94,5064.70,1.86,5064.50
12/27/2021,23:50,5062.25,5062.75,5061.00,5062.75,313,336,5064.54,5064.20,0.34,0.72,-0.38,0.00,-2.75,0.00,5063.44,5057.71,5032.76,649.00,617.29,1504758.00,863652.82,23.62,20.00,43.84,70.00,30.00,5067.50,5061.82,5064.66,1.89,5062.50
12/28/2021,00:00,5062.75,5063.75,5061.50,5063.00,329,316,5064.30,5064.11,0.19,0.62,-0.42,0.00,-4.00,0.00,5063.40,5058.16,5033.03,645.00,623.43,1505403.00,863724.49,22.45,20.00,45.04,70.00,30.00,5067.52,5061.75,5064.64,1.89,5062.75
12/28/2021,00:10,5062.75,5066.00,5062.50,5066.00,846,649,5064.56,5064.25,0.32,0.56,-0.24,0.00,1.50,0.00,5063.44,5058.67,5033.28,1495.00,695.43,1506898.00,865112.71,21.78,20.00,56.98,70.00,30.00,5067.65,5061.90,5064.77,2.07,5063.00
12/28/2021,00:20,5065.75,5067.00,5065.00,5066.00,547,637,5064.79,5064.38,0.41,0.53,-0.12,0.00,1.25,0.00,5063.48,5059.08,5033.61,1184.00,714.29,1506898.00,865260.71,21.67,20.00,56.98,70.00,30.00,5067.74,5062.08,5064.91,2.11,5066.00
12/28/2021,00:30,5066.25,5073.50,5065.75,5071.25,1835,1126,5065.78,5064.89,0.89,0.60,0.29,0.00,5.00,0.00,5063.67,5059.49,5033.96,2961.00,809.07,1509859.00,867171.03,23.67,20.00,70.15,70.00,30.00,5069.15,5061.50,5065.33,2.41,5066.00
12/28/2021,00:40,5071.75,5071.75,5067.75,5068.50,602,677,5066.20,5065.16,1.04,0.69,0.35,0.00,2.50,0.00,5063.79,5059.90,5034.29,1279.00,859.36,1508580.00,866131.84,25.52,20.00,59.82,70.00,30.00,5069.54,5061.61,5065.58,2.55,5071.25
12/28/2021,00:50,5068.50,5072.50,5068.00,5071.50,885,835,5067.01,5065.63,1.39,0.83,0.56,0.00,5.75,0.00,5063.92,5060.27,5034.63,1720.00,954.93,1510300.00,867278.51,27.41,20.00,65.74,70.00,30.00,5070.57,5061.41,5065.99,2.71,5068.50
12/28/2021,01:00,5071.50,5075.25,5071.00,5074.25,1399,1008,5068.13,5066.26,1.86,1.04,0.83,0.00,7.25,0.00,5064.13,5060.65,5034.99,2407.00,1100.36,1512707.00,868835.98,29.70,20.00,70.10,70.00,30.00,5072.24,5060.63,5066.44,2.93,5071.50
12/28/2021,01:10,5074.25,5076.75,5072.75,5076.00,1337,1030,5069.34,5066.99,2.35,1.30,1.05,0.00,10.00,0.00,5064.35,5061.00,5035.36,2367.00,1233.43,1515074.00,869871.54,32.07,20.00,72.49,70.00,30.00,5074.08,5059.84,5066.96,3.14,5074.25
12/28/2021,01:20,5076.00,5078.50,5075.50,5077.25,1431,1207,5070.56,5067.75,2.81,1.60,1.21,0.00,11.50,0.00,5064.58,5061.33,5035.73,2638.00,1390.21,1517712.00,870970.71,34.52,20.00,74.09,70.00,30.00,5075.89,5059.06,5067.48,3.20,5076.00
12/28/2021,01:30,5077.00,5079.75,5076.75,5078.75,1189,832,5071.82,5068.56,3.26,1.93,1.32,0.00,14.25,0.00,5064.88,5061.69,5036.08,2021.00,1484.00,1519733.00,872149.62,36.96,20.00,75.90,70.00,30.00,5077.80,5058.57,5068.19,3.21,5077.25
12/28/2021,01:40,5078.75,5080.75,5077.75,5080.50,970,751,5073.15,5069.45,3.71,2.29,1.42,0.00,18.00,0.00,5065.25,5062.04,5036.44,1721.00,1578.14,1521454.00,873153.54,39.36,20.00,77.84,70.00,30.00,5079.84,5058.11,5068.98,3.32,5078.75
12/28/2021,01:50,5080.25,5080.50,5077.75,5078.50,728,1193,5073.98,5070.12,3.86,2.60,1.26,0.00,15.75,0.00,5065.58,5062.36,5036.79,1921.00,1692.29,1519533.00,871931.09,41.58,20.00,70.81,70.00,30.00,5081.12,5058.05,5069.59,3.41,5080.50
12/28/2021,02:00,5078.25,5080.50,5077.50,5080.00,565,498,5074.90,5070.85,4.05,2.89,1.16,0.00,17.00,0.00,5065.94,5062.72,5037.15,1063.00,1719.36,1520596.00,872551.17,43.45,20.00,72.80,70.00,30.00,5082.55,5058.03,5070.29,3.48,5078.50
12/28/2021,02:10,5080.00,5083.00,5080.00,5082.75,1648,1116,5076.11,5071.73,4.38,3.19,1.19,0.00,16.75,0.00,5066.35,5063.08,5037.53,2764.00,1870.43,1523360.00,875084.84,45.52,20.00,76.01,70.00,30.00,5084.34,5057.93,5071.14,3.57,5080.00
12/28/2021,02:20,5082.75,5083.00,5082.00,5082.75,737,359,5077.13,5072.55,4.58,3.47,1.12,0.00,16.75,0.00,5066.75,5063.44,5037.90,1096.00,1902.64,1523360.00,875084.84,47.44,20.00,76.01,70.00,30.00,5085.90,5057.95,5071.92,3.48,5082.75
12/28/2021,02:30,5082.75,5082.75,5079.50,5079.50,430,1339,5077.50,5073.06,4.43,3.66,0.77,0.00,8.25,0.00,5067.10,5063.78,5038.24,1769.00,1922.21,1521591.00,873315.84,47.45,20.00,65.41,70.00,30.00,5086.67,5058.53,5072.60,3.46,5082.75
12/28/2021,02:40,5079.50,5082.00,5079.00,5080.75,830,675,5078.00,5073.63,4.37,3.80,0.56,0.00,12.25,0.00,5067.52,5064.11,5038.61,1505.00,1945.14,1523096.00,873942.92,47.13,20.00,67.30,70.00,30.00,5087.48,5059.22,5073.35,3.54,5079.50
12/28/2021,02:50,5080.75,5081.25,5079.25,5079.25,128,425,5078.19,5074.05,4.14,3.87,0.27,0.00,7.75,0.00,5067.90,5064.40,5038.95,553.00,1773.14,1522543.00,873528.17,46.83,20.00,62.86,70.00,30.00,5087.83,5060.35,5074.09,3.13,5080.75
12/28/2021,03:00,5079.25,5081.00,5078.50,5080.50,775,424,5078.54,5074.52,4.02,3.90,0.12,0.00,6.25,0.00,5068.28,5064.69,5039.31,1199.00,1767.43,1523742.00,874127.67,46.05,20.00,64.94,70.00,30.00,5087.91,5062.07,5074.99,3.02,5079.25
12/28/2021,03:10,5080.50,5081.00,5079.25,5079.25,362,583,5078.65,5074.87,3.78,3.88,-0.10,0.00,3.25,0.00,5068.63,5064.96,5039.66,945.00,1712.07,1522797.00,873452.67,45.32,20.00,61.25,70.00,30.00,5087.55,5064.07,5075.81,2.82,5080.50
12/28/2021,03:20,5079.50,5081.00,5079.25,5080.75,402,313,5078.98,5075.31,3.67,3.83,-0.17,0.00,3.50,0.00,5069.02,5065.25,5040.03,715.00,1591.21,1523512.00,873963.38,44.65,20.00,63.90,70.00,30.00,5087.03,5066.37,5076.70,2.64,5079.25
12/28/2021,03:30,5081.00,5081.25,5080.25,5081.00,374,375,5079.29,5075.73,3.56,3.78,-0.22,0.00,2.25,0.00,5069.39,5065.54,5040.41,749.00,1475.64,1524261.00,873963.38,44.11,20.00,64.34,70.00,30.00,5086.69,5068.21,5077.45,2.43,5080.75
12/28/2021,03:40,5081.00,5081.00,5079.25,5079.25,193,371,5079.28,5075.99,3.29,3.68,-0.39,0.00,-1.25,0.00,5069.76,5065.80,5040.78,564.00,1327.50,1523697.00,873399.38,42.83,20.00,58.95,70.00,30.00,5085.73,5070.50,5078.11,2.34,5081.00
12/28/2021,03:50,5079.25,5079.50,5077.25,5079.00,404,414,5079.24,5076.22,3.02,3.55,-0.53,0.00,0.50,0.00,5070.12,5066.05,5041.15,818.00,1241.57,1522879.00,873308.49,40.30,20.00,58.20,70.00,30.00,5085.44,5071.56,5078.50,2.29,5079.25
12/28/2021,04:00,5079.00,5079.00,5077.00,5078.25,512,797,5079.09,5076.37,2.72,3.38,-0.66,0.00,-1.75,0.00,5070.44,5066.29,5041.51,1309.00,1212.14,1521570.00,872817.62,37.80,20.00,55.91,70.00,30.00,5084.20,5073.77,5078.99,2.21,5079.00
12/28/2021,04:10,5078.00,5079.00,5077.00,5078.50,613,582,5079.00,5076.52,2.47,3.20,-0.73,0.00,-4.25,0.00,5070.75,5066.52,5041.87,1195.00,1160.29,1522765.00,873116.37,35.48,20.00,56.52,70.00,30.00,5083.28,5075.40,5079.34,2.16,5078.25
12/28/2021,04:20,5078.75,5080.50,5078.50,5080.25,458,342,5079.19,5076.80,2.39,3.04,-0.65,0.00,-2.50,0.00,5071.10,5066.77,5042.24,800.00,1141.50,1523565.00,873716.37,34.13,20.00,60.66,70.00,30.00,5082.83,5076.45,5079.64,2.09,5078.50
12/28/2021,04:30,5080.50,5082.00,5080.50,5081.00,791,518,5079.47,5077.11,2.36,2.90,-0.55,0.00,1.50,0.00,5071.48,5067.02,5042.62,1309.00,1037.57,1524874.00,874152.70,33.56,20.00,62.32,70.00,30.00,5082.65,5077.12,5079.89,2.00,5080.25
12/28/2021,04:40,5081.00,5082.00,5080.50,5080.75,661,930,5079.66,5077.38,2.28,2.78,-0.49,0.00,0.00,0.00,5071.83,5067.24,5042.99,1591.00,1072.93,1523283.00,873887.54,33.03,20.00,61.39,70.00,30.00,5082.57,5077.56,5080.06,2.04,5081.00
12/28/2021,04:50,5080.50,5082.00,5080.50,5081.50,935,885,5079.95,5077.69,2.26,2.68,-0.41,0.00,2.25,0.00,5072.19,5067.47,5043.36,1820.00,1076.57,1525103.00,875100.87,32.54,20.00,63.16,70.00,30.00,5082.70,5077.70,5080.20,1.91,5080.75
12/28/2021,05:00,5081.50,5082.50,5080.25,5080.75,1031,999,5080.07,5077.91,2.16,2.57,-0.41,0.00,0.25,0.00,5072.54,5067.69,5043.72,2030.00,1114.07,1523073.00,874424.20,32.33,20.00,60.19,70.00,30.00,5082.72,5077.70,5080.21,1.86,5081.50
12/28/2021,05:10,5080.75,5082.00,5080.50,5081.25,987,1051,5080.25,5078.16,2.09,2.48,-0.38,0.00,2.00,0.00,5072.90,5067.89,5044.09,2038.00,1220.14,1525111.00,875103.54,32.13,20.00,61.49,70.00,30.00,5082.77,5077.93,5080.35,1.82,5080.75
12/28/2021,05:20,5081.25,5081.50,5078.75,5079.75,1091,1587,5080.17,5078.28,1.90,2.36,-0.46,0.00,-1.00,0.00,5073.23,5068.09,5044.45,2678.00,1325.79,1522433.00,873642.81,30.50,20.00,55.61,70.00,30.00,5082.77,5077.91,5080.34,1.84,5081.25
12/28/2021,05:30,5079.75,5080.50,5079.50,5080.00,768,809,5080.15,5078.41,1.74,2.24,-0.49,0.00,-1.00,0.00,5073.57,5068.32,5044.81,1577.00,1370.93,1524010.00,874037.06,28.99,20.00,56.36,70.00,30.00,5082.37,5078.03,5080.20,1.79,5079.75
12/28/2021,05:40,5079.75,5081.00,5079.00,5080.50,924,1151,5080.20,5078.56,1.64,2.12,-0.48,0.00,1.25,0.00,5073.91,5068.55,5045.17,2075.00,1468.07,1526085.00,874815.18,27.59,20.00,57.89,70.00,30.00,5081.92,5078.26,5080.09,1.80,5080.00
12/28/2021,05:50,5080.50,5081.75,5079.75,5079.75,1481,2040,5080.13,5078.65,1.48,1.99,-0.51,0.00,0.75,0.00,5074.24,5068.79,5045.54,3521.00,1666.07,1522564.00,873494.81,26.79,20.00,54.79,70.00,30.00,5081.92,5078.28,5080.10,1.88,5080.50
12/28/2021,06:00,5079.75,5080.75,5074.50,5075.00,2144,3077,5079.34,5078.38,0.96,1.79,-0.82,0.00,-3.25,0.00,5074.44,5069.00,5045.88,5221.00,1998.71,1517343.00,869526.85,26.76,20.00,40.13,70.00,30.00,5082.66,5076.97,5079.81,2.20,5079.75
12/28/2021,06:10,5075.00,5075.75,5070.00,5070.75,2979,4285,5078.02,5077.81,0.21,1.47,-1.26,0.00,-7.75,0.00,5074.54,5069.13,5046.19,7264.00,2459.14,1510079.00,864157.81,28.06,20.00,31.90,70.00,30.00,5084.26,5074.52,5079.39,2.45,5075.00
12/28/2021,06:20,5070.75,5075.50,5070.50,5075.50,4147,2346,5077.63,5077.64,-0.01,1.17,-1.18,0.00,-4.75,0.00,5074.71,5069.31,5046.53,6493.00,2829.43,1516572.00,870326.16,29.27,20.00,45.38,70.00,30.00,5084.26,5074.01,5079.14,2.66,5070.75
12/28/2021,06:30,5075.25,5075.50,5070.75,5073.00,3061,3310,5076.92,5077.30,-0.38,0.86,-1.24,0.00,-8.00,0.00,5074.88,5069.41,5046.87,6371.00,3199.14,1510201.00,867308.31,30.39,20.00,40.80,70.00,30.00,5084.60,5073.05,5078.83,2.86,5075.50
12/28/2021,06:40,5073.00,5075.00,5068.00,5069.75,24874,26994,5075.82,5076.74,-0.92,0.51,-1.43,0.00,-11.00,0.00,5074.98,5069.42,5047.18,51868.00,6846.86,1458333.00,843226.74,32.07,20.00,35.75,70.00,30.00,5085.20,5071.35,5078.27,3.21,5073.00
12/28/2021,06:50,5070.00,5077.75,5069.75,5074.00,19821,20093,5075.54,5076.54,-1.00,0.21,-1.20,0.00,-7.50,0.00,5075.13,5069.48,5047.52,39914.00,9604.36,1498247.00,863183.74,32.00,20.00,45.29,70.00,30.00,5084.97,5070.88,5077.92,3.66,5069.75
12/28/2021,07:00,5074.25,5083.75,5072.25,5080.50,16100,15201,5076.30,5076.83,-0.53,0.06,-0.59,0.00,-0.25,0.00,5075.42,5069.60,5047.89,31301.00,11726.50,1529548.00,880195.16,29.91,20.00,56.03,70.00,30.00,5085.10,5070.88,5077.99,4.38,5074.00
12/28/2021,07:10,5080.75,5083.25,5070.25,5070.25,15104,20300,5075.37,5076.34,-0.97,-0.15,-0.82,0.00,-11.00,0.00,5075.52,5069.62,5048.21,35404.00,14125.36,1494144.00,851599.62,28.20,20.00,42.02,70.00,30.00,5085.40,5069.70,5077.55,5.20,5080.50
12/28/2021,07:20,5070.25,5076.00,5066.50,5067.25,17419,18627,5074.12,5075.67,-1.55,-0.43,-1.12,0.00,-12.50,0.00,5075.52,5069.60,5048.52,36046.00,16555.07,1458098.00,840216.67,27.59,20.00,38.95,70.00,30.00,5086.03,5067.97,5077.00,5.71,5070.25
12/28/2021,07:30,5067.25,5076.75,5067.25,5074.75,12844,12153,5074.22,5075.60,-1.38,-0.62,-0.76,0.00,-5.25,0.00,5075.69,5069.67,5048.86,24997.00,18195.00,1483095.00,859951.14,26.76,20.00,48.98,70.00,30.00,5085.86,5067.76,5076.81,6.29,5067.25
12/28/2021,07:40,5075.00,5080.00,5072.75,5075.50,11149,11204,5074.41,5075.59,-1.18,-0.73,-0.45,0.00,-5.00,0.00,5075.89,5069.75,5049.21,22353.00,19600.36,1505448.00,861492.73,24.96,20.00,49.87,70.00,30.00,5085.50,5067.65,5076.58,6.61,5074.75
12/28/2021,07:50,5075.75,5077.25,5071.50,5075.75,9809,11460,5074.62,5075.60,-0.98,-0.78,-0.20,0.00,-4.00,0.00,5076.12,5069.84,5049.55,21269.00,21006.93,1526717.00,861492.73,23.63,20.00,50.18,70.00,30.00,5085.01,5067.62,5076.31,6.95,5075.50
12/28/2021,08:00,5075.75,5077.75,5072.50,5074.00,7747,7625,5074.52,5075.49,-0.96,-0.82,-0.14,0.00,-1.00,0.00,5076.35,5069.91,5049.89,15372.00,21956.71,1511345.00,856368.73,22.24,20.00,47.94,70.00,30.00,5084.48,5067.47,5075.98,7.18,5075.75
12/28/2021,08:10,5073.75,5077.00,5073.00,5073.50,6831,8364,5074.37,5075.34,-0.97,-0.85,-0.12,0.00,2.75,0.00,5076.56,5070.00,5050.23,15195.00,22790.57,1496150.00,855419.04,20.95,20.00,47.29,70.00,30.00,5083.75,5067.40,5075.58,7.32,5074.00
12/28/2021,08:20,5073.50,5074.75,5071.00,5071.50,6634,8839,5073.93,5075.05,-1.13,-0.90,-0.22,0.00,-4.00,0.00,5076.73,5070.07,5050.56,15473.00,23522.86,1480677.00,847166.78,20.35,20.00,44.68,70.00,30.00,5083.10,5067.12,5075.11,7.14,5073.50
12/28/2021,08:30,5071.50,5074.50,5067.50,5071.75,10250,10532,5073.59,5074.81,-1.22,-0.97,-0.25,0.00,-1.25,0.00,5076.85,5070.14,5050.89,20782.00,24488.43,1501459.00,847908.99,20.68,20.00,45.09,70.00,30.00,5082.23,5067.04,5074.64,7.23,5071.50
12/28/2021,08:40,5071.75,5072.75,5068.50,5070.75,9317,9341,5073.15,5074.51,-1.35,-1.04,-0.31,0.00,1.00,0.00,5076.94,5070.21,5051.23,18658.00,25357.36,1482801.00,843518.87,20.99,20.00,43.70,70.00,30.00,5081.58,5066.79,5074.19,7.18,5071.75
12/28/2021,08:50,5071.00,5072.25,5068.50,5072.00,6705,6077,5072.98,5074.32,-1.35,-1.10,-0.24,0.00,-2.00,0.00,5076.96,5070.31,5051.58,12782.00,25815.29,1495583.00,846927.41,21.28,20.00,45.94,70.00,30.00,5080.73,5066.84,5073.79,7.11,5070.75
12/28/2021,09:00,5071.75,5077.50,5071.50,5076.25,7855,6442,5073.48,5074.47,-0.99,-1.08,0.10,0.00,-4.25,0.00,5077.11,5070.45,5051.94,14297.00,23131.64,1509880.00,857650.16,19.85,20.00,52.82,70.00,30.00,5079.92,5067.23,5073.58,7.04,5072.00
12/28/2021,09:10,5076.00,5076.75,5072.00,5072.75,4962,7588,5073.37,5074.34,-0.97,-1.06,0.09,0.00,2.50,0.00,5077.13,5070.53,5052.29,12550.00,21177.07,1497330.00,849063.31,18.52,20.00,47.46,70.00,30.00,5078.91,5067.54,5073.23,6.80,5076.25
12/28/2021,09:20,5072.75,5073.50,5069.75,5070.75,3577,4656,5072.97,5074.07,-1.11,-1.07,-0.04,0.00,3.50,0.00,5077.06,5070.60,5052.62,8233.00,19529.36,1489097.00,844672.38,17.79,20.00,44.67,70.00,30.00,5078.73,5067.30,5073.01,6.25,5072.75
12/28/2021,09:30,5070.75,5071.50,5063.75,5064.50,9452,13086,5071.66,5073.36,-1.70,-1.20,-0.51,0.00,-10.25,0.00,5076.83,5070.60,5052.92,22538.00,18610.36,1466559.00,826496.57,18.51,20.00,37.30,70.00,30.00,5079.46,5065.94,5072.70,5.88,5070.75
12/28/2021,09:40,5064.25,5066.25,5056.25,5059.25,14836,17637,5069.75,5072.32,-2.57,-1.47,-1.10,0.00,-16.25,0.00,5076.48,5070.53,5053.18,32473.00,18355.14,1434086.00,810260.07,20.33,20.00,32.46,70.00,30.00,5080.70,5063.07,5071.89,5.91,5064.50
12/28/2021,09:50,5059.00,5060.25,5057.00,5058.75,6617,6602,5068.06,5071.31,-3.25,-1.83,-1.43,0.00,-17.00,0.00,5076.08,5070.48,5053.46,13219.00,17513.86,1420867.00,809243.23,22.02,20.00,32.03,70.00,30.00,5081.66,5060.69,5071.17,5.46,5059.25
12/28/2021,10:00,5058.75,5064.50,5058.00,5063.50,8334,5917,5067.36,5070.73,-3.38,-2.14,-1.24,0.00,-10.50,0.00,5075.73,5070.49,5053.78,14251.00,16935.14,1435118.00,819657.42,22.27,20.00,40.09,70.00,30.00,5081.86,5059.86,5070.86,5.41,5058.75
12/28/2021,10:10,5063.50,5065.75,5061.50,5064.75,7313,5997,5066.96,5070.29,-3.33,-2.38,-0.96,0.00,-8.75,0.00,5075.46,5070.52,5054.10,13310.00,16366.64,1448428.00,823572.13,22.16,20.00,42.04,70.00,30.00,5081.61,5059.19,5070.40,5.30,5063.50
12/28/2021,10:20,5065.00,5065.50,5062.00,5062.50,4634,5796,5066.27,5069.71,-3.44,-2.59,-0.85,0.00,-9.00,0.00,5075.11,5070.52,5054.40,10430.00,16013.64,1437998.00,816122.13,22.05,20.00,39.54,70.00,30.00,5080.20,5058.80,5069.50,5.18,5064.75
12/28/2021,10:30,5062.75,5064.75,5060.25,5064.50,5777,5874,5066.00,5069.33,-3.33,-2.74,-0.59,0.00,-7.25,0.00,5074.75,5070.55,5054.71,11651.00,15760.50,1449649.00,820653.07,22.29,20.00,42.79,70.00,30.00,5080.12,5058.30,5069.21,5.21,5062.50
